Location ID,Address,City,State,Zip,Latitude,Longitude,Location
13526,5933 W NORTH AVE,CHICAGO,IL,60639,41.909156995944656,-87.77452778151749,"41.90915699594466, -87.77452778151748"
13527,5933-5935 W LAWRENCE AVE,CHICAGO,IL,60630,41.96755892091478,-87.77608297023237,"41.96755892091478, -87.77608297023237"
13528,5934 W DIVERSEY AVE,CHICAGO,IL,60639,41.9312625519017,-87.77496927376998,"41.9312625519017, -87.77496927376998"
13529,5934 W LAKE AVE,CHICAGO,IL,60644,41.888088399696905,-87.77347394602211,"41.88808839969691, -87.77347394602211"
13530,5934-5936 W DIVERSEY AVE,CHICAGO,IL,60639,41.9312625519017,-87.77496927376998,"41.9312625519017, -87.77496927376998"
13531,5935 S PULASKI RD,CHICAGO,IL,60629,41.78492213391504,-87.72278639149151,"41.78492213391504, -87.7227863914915"
13532,5935 W ADDISON ST,CHICAGO,IL,60634,41.94567362501872,-87.77547129108139,"41.94567362501872, -87.77547129108139"
13533,5935 W MADISON ST,CHICAGO,IL,60644,41.88000192296562,-87.77312090889447,"41.88000192296562, -87.77312090889446"
13534,5937 N BROADWAY,CHICAGO,IL,60660,41.99010850726918,-87.66012215668361,"41.99010850726918, -87.66012215668363"
13535,5937 W DIVISION ST,CHICAGO,IL,60651,41.9019033282362,-87.77437427858658,"41.9019033282362, -87.77437427858658"
13536,5937 W MADISON ST,CHICAGO,IL,60644,41.879998950123905,-87.77329362801335,"41.87999895012391, -87.77329362801335"
13537,5937 W NORTH AVE,CHICAGO,IL,60639,41.9091550764483,-87.77468297006628,"41.9091550764483, -87.77468297006628"
13538,5938 N BROADWAY,CHICAGO,IL,60660,41.99016229520979,-87.6604180086472,"41.99016229520979, -87.6604180086472"
13539,5938-5940 N BROADWAY,CHICAGO,IL,60660,41.99016229520979,-87.6604180086472,"41.99016229520979, -87.6604180086472"
13540,5939 W IRVING PARK RD,CHICAGO,IL,60634,41.952957996224725,-87.775928240649,"41.952957996224725, -87.775928240649"
13541,5939 W LAWRENCE AVE,CHICAGO,IL,60630,41.96755606483834,-87.77629764774025,"41.96755606483834, -87.77629764774025"
13542,5940 N RIDGE AVE,CHICAGO,IL,60660,41.989676935640276,-87.67020681648779,"41.98967693564027, -87.6702068164878"
13543,5940 W DIVERSEY AVE,CHICAGO,IL,60639,41.931259718744776,-87.77520287598688,"41.93125971874477, -87.77520287598688"
13544,5940 W NORTH AVE,CHICAGO,IL,60639,41.90937846976718,-87.7743733929275,"41.90937846976718, -87.7743733929275"
13545,5940-5946 W DIVISION ST,CHICAGO,IL,60651,41.90211970499569,-87.77454883584728,"41.90211970499569, -87.77454883584728"
13546,5941 W MADISON ST,CHICAGO,IL,60644,41.87999619249921,-87.77345474649553,"41.87999619249921, -87.77345474649553"
13547,5942 S HALSTED ST,CHICAGO,IL,60621,41.78574562298219,-87.64508324314349,"41.78574562298219, -87.64508324314349"
13548,5943 N NORTHWEST HWY,CHICAGO,IL,60631,41.98904252993585,-87.79297937696373,"41.98904252993585, -87.79297937696374"
13549,5944 W CHICAGO AVE,CHICAGO,IL,60651,41.89483794336363,-87.77408918515033,"41.89483794336363, -87.77408918515034"
13550,5944 W LAKE ST,CHICAGO,IL,60644,41.88810024245429,-87.77385258809791,"41.8881002424543, -87.77385258809792"
13551,5945 W DIVISION ST,CHICAGO,IL,60651,41.90189762933956,-87.77471061363936,"41.90189762933956, -87.77471061363936"
13552,5945 W GRAND AVE,CHICAGO,IL,60639,41.92032560671253,-87.77494740927298,"41.920325606712524, -87.77494740927297"
13553,5946 W CHICAGO AVE,CHICAGO,IL,60651,41.89483679195746,-87.77416429728628,"41.89483679195746, -87.77416429728628"
13554,5946-5948 W GRAND AVE,CHICAGO,IL,60639,41.92055324891278,-87.77495631236555,"41.92055324891278, -87.77495631236555"
13555,5947-5949 N BROADWAY,CHICAGO,IL,60660,41.99040310845111,-87.66013198125891,"41.990403108451105, -87.66013198125891"
13556,5949 W HIGGINS AVE,CHICAGO,IL,60630,41.97293449423836,-87.77778665200466,"41.97293449423836, -87.77778665200465"
13557,5949-5959 W MONTROSE AVE,CHICAGO,IL,60634,41.96024746460275,-87.77656258289015,"41.96024746460275, -87.77656258289015"
13558,5950 W MADISON ST,CHICAGO,IL,60644,41.88020994405733,-87.7738151393715,"41.880209944057334, -87.7738151393715"
13559,5951 N BROADWAY,CHICAGO,IL,60660,41.990520089587605,-87.66013590736411,"41.990520089587605, -87.6601359073641"
13560,5951-5953 N BROADWAY,CHICAGO,IL,60660,41.990520089587605,-87.66013590736411,"41.990520089587605, -87.6601359073641"
13561,5951-5959 W LAWRENCE AVE,CHICAGO,IL,60630,41.967550383543575,-87.77672701953671,"41.967550383543575, -87.77672701953671"
13562,5952 W DIVERSEY AVE,CHICAGO,IL,60639,41.93125212312845,-87.7756722749983,"41.931252123128445, -87.7756722749983"
13563,5952 W LAWRENCE AVE,CHICAGO,IL,60630,41.967769755025024,-87.77674177370828,"41.967769755025024, -87.77674177370828"
13564,5952 W NORTH AVE,CHICAGO,IL,60639,41.909370115706906,-87.77505860847639,"41.90937011570691, -87.77505860847639"
13565,5952 W ROOSEVELT RD,CHICAGO,IL,60644,41.865572295254104,-87.77382226715314,"41.8655722952541, -87.77382226715312"
13566,5953 W 63RD ST,CHICAGO,IL,60638,41.77775753872336,-87.77119396819958,"41.77775753872336, -87.77119396819958"
13567,5953 W NORTH AVE,CHICAGO,IL,60639,41.909147478490894,-87.77530369998274,"41.9091474784909, -87.77530369998273"
13568,5954 S ALBANY AVE,CHICAGO,IL,60629,41.784667360966026,-87.70101117927129,"41.784667360966026, -87.7010111792713"
13569,5954 W NORTH AVE,CHICAGO,IL,60639,41.90936859945151,-87.77517929622715,"41.909368599451504, -87.77517929622714"
13570,5955 S PULASKI RD,CHICAGO,IL,60629,41.784288983210146,-87.72277078477819,"41.784288983210146, -87.72277078477818"
13571,5955 W BELMONT AVE,CHICAGO,IL,60634,41.938341303882666,-87.77599556039026,"41.938341303882666, -87.77599556039027"
13572,5955 W FULLERTON AVE,CHICAGO,IL,60639,41.92372038645528,-87.77549546183954,"41.92372038645528, -87.77549546183954"
13573,5956 W ADDISON ST,CHICAGO,IL,60634,41.94588373244229,-87.77630803819609,"41.94588373244229, -87.7763080381961"
13574,5956 W HIGGINS AVE,CHICAGO,IL,60630,41.97317192274442,-87.77780328982647,"41.97317192274442, -87.77780328982647"
13575,5957 N CLARK ST,CHICAGO,IL,60660,41.990130494236226,-87.66985332877881,"41.99013049423623, -87.66985332877881"
13576,5957 S KEDZIE AVE,CHICAGO,IL,60629,41.784629276125706,-87.70315583431551,"41.7846292761257, -87.70315583431551"
13577,5957 W BELMONT AVE,CHICAGO,IL,60634,41.93834025792559,-87.7760734736445,"41.93834025792559, -87.7760734736445"
13578,5957 W CHICAGO AVE,CHICAGO,IL,60651,41.89461151537511,-87.77453374394335,"41.89461151537511, -87.77453374394335"
13579,5957-5959 N BROADWAY,CHICAGO,IL,60660,41.99069647164377,-87.66014073065755,"41.990696471643766, -87.66014073065755"
13580,5958 S MARSHFIELD AVE,CHICAGO,IL,60636,41.78500291505636,-87.66571475984749,"41.78500291505636, -87.66571475984748"
13581,5958 S PULASKI RD,CHICAGO,IL,60629,41.78415870133398,-87.72306119243031,"41.78415870133398, -87.72306119243032"
13582,5958 S RACINE AVE,CHICAGO,IL,60636,41.785207890167655,-87.65479262521927,"41.78520789016766, -87.65479262521927"
13583,5958 W ADDISON ST,CHICAGO,IL,60634,41.94588277125371,-87.77638371617935,"41.9458827712537, -87.77638371617935"
13584,5958 W DIVERSEY AVE,CHICAGO,IL,60639,41.93124981809584,-87.7759069982422,"41.931249818095836, -87.7759069982422"
13585,5958 W WRIGHTWOOD AVE,CHICAGO,IL,60639,41.927594120325644,-87.77581270797701,"41.92759412032564, -87.775812707977"
13586,5959 N BROADWAY,CHICAGO,IL,60660,41.990755265661285,-87.66014233842655,"41.99075526566129, -87.66014233842654"
13587,5959 W BELMONT AVE,CHICAGO,IL,60634,41.93833921191563,-87.77615138689676,"41.93833921191563, -87.77615138689676"
13588,5959 W DIVERSEY AVE,CHICAGO,IL,60639,41.93103030354465,-87.77590313180973,"41.931030303544645, -87.77590313180974"
13589,5959 W GRAND AVE,CHICAGO,IL,60639,41.92042651834003,-87.77549900214633,"41.92042651834003, -87.77549900214635"
13590,5959 W IRVING PARK RD,CHICAGO,IL,60634,41.95294850745443,-87.77670733646386,"41.95294850745443, -87.77670733646386"
